Beacon_Id,AccessionNumber
50572,356.2014.9
50573,356.2014.10
50574,356.2014.11
50575,356.2014.12
50576,356.2014.13
50577,356.2014.14
50578,356.2014.15
50579,356.2014.16
50580,356.2014.17
50581,356.2014.18
50582,356.2014.19
50583,356.2014.20
50584,356.2014.21
50585,356.2014.22
50586,356.2014.23
50587,356.2014.25
50588,356.2014.26
50589,356.2014.27
50590,356.2014.28
50591,356.2014.29
50592,356.2014.30
50593,356.2014.31
50594,356.2014.32
50595,356.2014.33
50596,356.2014.34
50597,356.2014.35
50598,356.2014.36
50599,404.2014.1
50600,404.2014.2
50601,404.2014.3
50602,404.2014.4
50603,404.2014.5
50604,404.2014.6
50605,404.2014.7
50606,404.2014.8
50607,404.2014.9
50608,404.2014.10
50609,404.2014.11
50610,404.2014.13
50611,830.2013
50612,855.2013.1
50613,855.2013.2
50614,855.2013.3
50615,855.2013.4
50616,855.2013.5
50617,855.2013.6
50618,855.2013.7
50619,855.2013.8
50620,855.2013.11
50621,855.2013.12
50622,855.2013.13
50623,855.2013.15
50624,855.2013.16
50625,855.2013.17
50626,855.2013.14
50627,855.2013.9
50628,855.2013.10
50629,356.2014.37
50630,356.2014.38
50631,356.2014.39
50632,356.2014.40
50633,356.2014.41
50634,356.2014.42
50635,356.2014.43
50636,405.2014
50637,356.2014.44
50638,356.2014.45
50639,404.2014.14
50640,1002.2013.a-b
50641,1003.2013.a-b
50642,1004.2013.a-b
50643,860.2013.a-b
50644,885.2013
50645,247.1975.1
50646,247.1975.2
50647,247.1975.3
50648,247.1975.4
50649,247.1975.5
50650,247.1975.6
50651,247.1975.7
50652,923.2013
50653,924.2013
50654,925.2013
50655,879.2013
50656,881.2013
50657,880.2013
50658,926.2013
50659,927.2013
50660,928.2013
50661,929.2013
50662,930.2013
50663,882.2013
50664,883.2013
50665,884.2013
50666,932.2013
50667,931.2013
50668,935.2013
50669,936.2013
50670,937.2013
50671,938.2013
50672,939.2013
50673,940.2013
50674,941.2013
50675,934.2013
50676,951.2013
50677,943.2013
50678,952.2013
50679,944.2013
50680,950.2013
50681,949.2013
50682,946.2013
50683,947.2013
50684,948.2013
50685,945.2013
50686,962.2013
50687,963.2013
50688,955.2013
50689,961.2013
50690,958.2013
50691,954.2013
50692,964.2013
50693,967.2013
50694,966.2013
50695,971.2013
50696,970.2013
50697,969.2013
50698,972.2013
50699,973.2013
50700,957.2013
50701,959.2013
50702,960.2013
50703,953.2013
50704,965.2013
50705,942.2013
50706,956.2013
50707,968.2013
50708,933.2013
50709,984.2013
50710,1014.2013
50711,3156.2008
50712,3154.2008.a-lll
50713,3157.2008
50714,836.2013.1-5
50715,771.2013
50716,846.2013.1-16
50717,848.2013
50718,835.2013.1
50719,835.2013.3
50720,835.2013.4
50721,835.2013.5
50722,835.2013.6
50723,835.2013.7
50724,835.2013.8
50725,835.2013.9
50726,835.2013.10
50727,835.2013.11
50728,835.2013.12
50729,835.2013.13
50730,835.2013.14
50731,3158.2008.a-d
50732,1216.2013.4
50733,1216.2013.5
50734,1216.2013.6
50735,1216.2013.7
50736,1216.2013.8
50737,1216.2013.9
50738,1218.2013
50739,1034.2013
50740,863.2013
50741,844.2013.1-9
50742,842.2013.1x1-1x2
50743,842.2013.2x1-.2x2
50744,842.2013.3x1-.3x2
50745,862.2013
50746,737.2013
50747,837.2013
50748,838.2013
50749,839.2013
50750,845.2013.1-17
50751,738.2013
50752,727.2013
50753,985.2013
50754,983.2013
50755,974.2013
50756,854.2013.1
50757,854.2013.2
50758,177.2016
50759,993.2013
50760,745.2013.1-8
50761,1005.2013
50762,1192.2013
50763,1085.2013
50764,1086.2013.1-28
50765,747.2013
50766,748.2013
50767,831.2013
50768,736.2013
50769,855.2013.18
50770,855.2013.20
50771,855.2013.19
50772,855.2013.21
50773,994.2013
50774,995.2013
50775,996.2013
50776,997.2013
50777,998.2013
50778,999.2013
50779,992.2013
50780,769.2013
50781,770.2013
50782,768.2013
50783,763.2013
50784,742.2013.a-c
50785,743.2013
50786,629.2014
50787,739.2013
50788,856.2013
50789,1083.2013
50790,1084.2013
50791,117.2014.a-f
50792,865.2013
50793,858.2013
50794,866.2013
50795,1001.2013
50796,735.2013
50797,1006.2013
50798,1007.2013
50799,1013.2013
50800,1008.2013
50801,1009.2013
50802,1010.2013
50803,1011.2013
50804,1012.2013
50805,1015.2013.1
50806,886.2013
50807,887.2013
50808,888.2013
50809,889.2013
50810,890.2013
50811,891.2013
50812,892.2013
50813,893.2013
50814,894.2013
50815,895.2013
50816,896.2013
50817,897.2013
50818,898.2013
50819,899.2013
50820,900.2013
50821,901.2013
50822,902.2013
50823,903.2013
50824,904.2013
50825,905.2013
50826,906.2013
50827,907.2013
50828,908.2013
50829,909.2013
50830,910.2013
50831,911.2013
50832,912.2013
50833,913.2013
50834,914.2013
50835,915.2013
50836,916.2013
50837,917.2013
50838,918.2013
50839,919.2013
50840,920.2013
50841,921.2013
50842,922.2013
50843,767.2013
50844,840.2013
50845,841.2013
50846,734.2013
50847,1162.2013
50848,1161.2013
50849,1163.2013
50850,773.2013
50851,1164.2013
50852,1165.2013
50853,764.2013.a-c
50854,84.2014
50855,741.2013
50856,648.2013.1
50857,648.2013.2
50858,648.2013.3
50859,648.2013.4
50860,648.2013.5
50861,648.2013.6
50862,854.2013.325
50863,854.2013.180
50864,847.2013.1-9
50865,1215.2013
50866,874.2013
50867,1170.2013.1-2
50868,1171.2013
50869,1172.2013
50870,1173.2013
50871,116.2014
50872,249.2014
50873,861.2013
50874,630.2014
50875,23.2014
50876,1160.2013
50877,1159.2013.a-b
50878,252.2014.a-b
50879,115.2014
50880,1189.2013
50881,1726.2015
50882,1727.2015
50883,1728.2015
50884,1729.2015
50885,1167.2013.a-b
50886,1204.2013
50887,886.2010.1
50888,886.2010.2
50889,886.2010.3
50890,886.2010.4
50891,886.2010.5
50892,886.2010.6
50893,886.2010.7
50894,886.2010.8
50895,886.2010.9
50896,886.2010.10
50897,886.2010.11
50898,886.2010.12
50899,886.2010.13
50900,886.2010.14
50901,886.2010.15
50902,886.2010.16
50903,886.2010.17
50904,886.2010.18
50905,886.2010.19
50906,886.2010.20
50907,886.2010.21
50908,886.2010.22
50909,886.2010.23
50910,886.2010.24
50911,886.2010.25
50912,886.2010.26
50913,886.2010.27
50914,886.2010.28
50915,886.2010.29
50916,886.2010.30
50917,886.2010.31
50918,886.2010.32
50919,886.2010.33
50920,886.2010.34
50921,886.2010.35
50922,886.2010.36
50923,886.2010.37
50924,886.2010.38
50925,886.2010.39
50926,886.2010.40
50927,886.2010.41
50928,886.2010.42
50929,886.2010.43
50930,886.2010.44
50931,886.2010.45
50932,886.2010.46
50933,886.2010.47
50934,886.2010.48
50935,886.2010.49
50936,886.2010.50
50937,886.2010.51
50938,407.2014
50939,366.2014
50940,369.2014
50941,386.2014
50942,394.2014
50943,395.2014
50944,368.2014
50945,370.2014
50946,288.2014
50947,286.2014
50948,287.2014
50949,284.2014
50950,285.2014
50951,283.2014
50952,1210.2013.1-3
50953,1205.2013
50954,1168.2013
50955,226.2014
50956,228.2014.a-c
50957,227.2014
50958,153.2014.a-l
50959,1197.2013
50960,1198.2013.a-e
50961,1200.2013
50962,1203.2013
50963,6.2014.a-f
50964,1193.2013
50965,1201.2013.a-ww
50966,41.2014.a-b
50967,618.2014.1-9
50968,619.2014.1-9
50969,615.2014.1-5
50970,617.2014
50971,1216.2013.1
50972,1216.2013.2
50973,1217.2013
50974,1216.2013.3
50975,1216.2013.12
50976,1219.2013
50977,1216.2013.10
50978,1216.2013.11
50979,1216.2013.13
50980,1216.2013.14
50981,64.2014.1-5
50982,1191.2013
50983,1223.2013
50984,24.2014
50985,25.2014
50986,26.2014
50987,849.2013
50988,850.2013
50989,851.2013
50990,852.2013
50991,853.2013.x1-x2
50992,1206.2013.2
50993,1206.2013.3
50994,1206.2013.4
50995,1206.2013.5
50996,296.2014
50997,85.2014
50998,1019.2013
50999,1020.2013
51000,1021.2013
51001,1023.2013
51002,1024.2013
51003,1025.2013
51004,1026.2013
51005,1027.2013
51006,1028.2013
51007,1029.2013
51008,1030.2013
51009,1031.2013
51010,1032.2013
51011,1033.2013
51012,27.2016
51013,173.2014
51014,845.2013.1
51015,845.2013.2
51016,845.2013.3
51017,845.2013.4
51018,845.2013.5
51019,845.2013.6
51020,845.2013.7
51021,845.2013.8
51022,845.2013.9
51023,845.2013.10
51024,845.2013.11
51025,845.2013.12
51026,845.2013.13
51027,845.2013.14
51028,845.2013.15
51029,845.2013.16
51030,845.2013.17
51031,1155.2013.2
51032,1155.2013.4
51033,1155.2013.5
51034,777.2013.a-b
51035,778.2013.1-2
51036,779.2013
51037,782.2013a-b
51038,783.2013
51039,786.2013.a-b
51040,43.2014.a-b
51041,42.2014.a-f
51042,282.2014.1-9
51043,118.2014
51044,944.2016
51045,945.2016
51046,946.2016
51047,947.2016
51048,793.2013.1-12
51049,795.2013
51050,796.2013
51051,797.2013
51052,800.2013
51053,801.2013
51054,803.2013.1-2
51055,805.2013
51056,807.2013.a-b
51057,811.2013
51058,812.2013
51059,814.2013
51060,815.2013.1-2
51061,818.2013
51062,820.2013
51063,821.2013
51064,822.2013
51065,826.2013.a-d
51066,827.2013
51067,828.2013
51068,1015.2013.2
51069,1015.2013.3
51070,1015.2013.4
51071,1015.2013.5
51072,1196.2013
51073,670.2014.1
51074,670.2014.5
51075,730.2014.6
51076,1018.2013.1
51077,1018.2013.2
51078,1018.2013.3
51079,1018.2013.4
51080,1018.2013.5
51081,1018.2013.6
51082,1018.2013.7
51083,1018.2013.8
51084,1018.2013.9
51085,1018.2013.10
51086,1018.2013.11
51087,1018.2013.12
51088,1018.2013.13
51089,1018.2013.14
51090,1018.2013.15
51091,1018.2013.16
51092,1018.2013.17
51093,1018.2013.18
51094,1018.2013.19
51095,1018.2013.20
51096,1018.2013.21
51097,1018.2013.22
51098,1018.2013.23
51099,1018.2013.24
51100,1018.2013.25
51101,1018.2013.26
51102,1018.2013.27
51103,1018.2013.28
51104,1018.2013.29
51105,1018.2013.30
51106,1018.2013.31
51107,1018.2013.32
51108,1018.2013.33
51109,1018.2013.34
51110,1018.2013.35
51111,1018.2013.36
51112,1018.2013.37
51113,1018.2013.38
51114,1018.2013.39
51115,1018.2013.40
51116,1018.2013.41
51117,1018.2013.42
51118,1018.2013.43
51119,1018.2013.44
51120,1018.2013.45
51121,1018.2013.46
51122,1018.2013.47
51123,1018.2013.48
51124,1018.2013.49
51125,1018.2013.50
51126,1018.2013.51
51127,1018.2013.52
51128,1018.2013.53
51129,1018.2013.54
51130,1018.2013.55
51131,1018.2013.56
51132,1018.2013.57
51133,1018.2013.58
51134,1018.2013.477
51135,1018.2013.478
51136,1018.2013.479
51137,1018.2013.480
51138,1018.2013.481
51139,1018.2013.482
51140,1018.2013.483
51141,1018.2013.484
51142,1018.2013.485
51143,1018.2013.486
51144,1018.2013.487
51145,1018.2013.488
51146,1018.2013.489
51147,1018.2013.490
51148,1018.2013.491
51149,1018.2013.492
51150,1018.2013.493
51151,1018.2013.494
51152,1018.2013.495
51153,1018.2013.496
51154,1018.2013.497
51155,1018.2013.498
51156,1018.2013.499
51157,1018.2013.500
51158,1018.2013.501
51159,1018.2013.502
51160,1018.2013.503
51161,1018.2013.504
51162,1018.2013.505
51163,1018.2013.506
51164,1018.2013.354
51165,1018.2013.355
51166,1018.2013.356
51167,1018.2013.357
51168,1018.2013.270
51169,1018.2013.271
51170,1018.2013.272
51171,1018.2013.273
51172,1018.2013.274
51173,1018.2013.275
51174,1018.2013.276
51175,1018.2013.277
51176,1018.2013.278
51177,1018.2013.279
51178,1018.2013.280
51179,1018.2013.281
51180,1018.2013.282
51181,1018.2013.283
51182,1018.2013.284
51183,1018.2013.285
51184,1018.2013.286
51185,1018.2013.287
51186,1018.2013.288
51187,1018.2013.289
51188,1018.2013.290
51189,1018.2013.291
51190,1018.2013.292
51191,1018.2013.293
51192,1018.2013.294
51193,1018.2013.295
51194,1018.2013.296
51195,1018.2013.297
51196,1018.2013.298
51197,1018.2013.299
51198,1018.2013.170
51199,1018.2013.171
51200,1018.2013.172
51201,1018.2013.173
51202,1018.2013.174
51203,1018.2013.175
51204,1018.2013.176
51205,1018.2013.177
51206,1018.2013.178
51207,1018.2013.179
51208,1018.2013.180
51209,1018.2013.181
51210,1018.2013.182
51211,1018.2013.183
51212,1018.2013.184
51213,1018.2013.185
51214,1018.2013.186
51215,1018.2013.134
51216,1018.2013.135
51217,1018.2013.136
51218,1018.2013.137
51219,1018.2013.138
51220,1018.2013.139
51221,1018.2013.140
51222,1018.2013.141
51223,1018.2013.142
51224,1018.2013.143
51225,1018.2013.144
51226,1018.2013.145
51227,1018.2013.146
51228,1018.2013.147
51229,1018.2013.148
51230,1018.2013.149
51231,1018.2013.150
51232,1018.2013.151
51233,1018.2013.152
51234,1018.2013.153
51235,1018.2013.154
51236,1018.2013.155
51237,1018.2013.156
51238,1018.2013.157
51239,1018.2013.158
51240,1018.2013.159
51241,1018.2013.160
51242,1018.2013.161
51243,1018.2013.162
51244,1018.2013.163
51245,1018.2013.164
51246,1018.2013.165
51247,1018.2013.166
51248,1018.2013.167
51249,1018.2013.168
51250,1018.2013.169
51251,1018.2013.72
51252,1018.2013.73
51253,1018.2013.74
51254,1213.2013
51255,1214.2013
51256,1212.2013
51257,1018.2013.336
51258,1018.2013.337
51259,1018.2013.338
51260,1018.2013.339
51261,1018.2013.340
51262,1018.2013.341
51263,1018.2013.342
51264,1018.2013.343
51265,1018.2013.344
51266,1018.2013.345
51267,1018.2013.346
51268,1018.2013.347
51269,1018.2013.348
51270,1018.2013.349
51271,1018.2013.350
51272,1018.2013.351
51273,1018.2013.352
51274,1018.2013.353
51275,1018.2013.507
51276,1018.2013.90
51277,1018.2013.91
51278,1018.2013.92
51279,1018.2013.93
51280,1018.2013.94
51281,1018.2013.95
51282,1018.2013.96
51283,1018.2013.97
51284,1018.2013.438
51285,1018.2013.439
51286,1018.2013.440
51287,1018.2013.441
51288,1018.2013.442
51289,1018.2013.443
51290,1018.2013.444
51291,1018.2013.445
51292,1018.2013.446
51293,1018.2013.447
51294,1018.2013.448
51295,1018.2013.449
51296,1018.2013.450
51297,1018.2013.451
51298,1018.2013.452
51299,1018.2013.453
51300,1018.2013.454
51301,1018.2013.455
51302,1018.2013.456
51303,1018.2013.457
51304,1018.2013.458
51305,1018.2013.459
51306,1018.2013.460
51307,1018.2013.461
51308,1018.2013.130
51309,1018.2013.131
51310,1018.2013.132
51311,1018.2013.59
51312,1018.2013.60
51313,1018.2013.61
51314,1018.2013.62
51315,1018.2013.63
51316,1018.2013.64
51317,1018.2013.65
51318,1018.2013.66
51319,1018.2013.67
51320,1018.2013.68
51321,1018.2013.69
51322,1018.2013.70
51323,1018.2013.71
51324,1018.2013.75
51325,1018.2013.76
51326,1018.2013.77
51327,1018.2013.78
51328,1018.2013.79
51329,1018.2013.80
51330,1018.2013.81
51331,1018.2013.82
51332,1018.2013.83
51333,1018.2013.84
51334,1018.2013.85
51335,1018.2013.86
51336,1018.2013.87
51337,1018.2013.88
51338,1018.2013.89
51339,1018.2013.133
51340,1018.2013.105
51341,1018.2013.106
51342,1018.2013.107
51343,1018.2013.108
51344,1018.2013.109
51345,1018.2013.110
51346,1018.2013.111
51347,1018.2013.112
51348,1018.2013.113
51349,1018.2013.114
51350,1018.2013.115
51351,1018.2013.116
51352,1018.2013.117
51353,1018.2013.118
51354,1018.2013.119
51355,1018.2013.120
51356,1018.2013.121
51357,1018.2013.122
51358,1018.2013.123
51359,1018.2013.124
51360,1018.2013.125
51361,1018.2013.126
51362,1018.2013.127
51363,1018.2013.128
51364,1018.2013.129
51365,1018.2013.187
51366,1018.2013.188
51367,1018.2013.189
51368,1018.2013.190
51369,1018.2013.191
51370,1018.2013.192
51371,1018.2013.193
51372,1018.2013.194
51373,1018.2013.195
51374,1018.2013.196
51375,1018.2013.197
51376,1018.2013.198
51377,1018.2013.199
51378,1018.2013.200
51379,1018.2013.201
51380,1018.2013.202
51381,1018.2013.203
51382,1018.2013.204
51383,1018.2013.205
51384,1018.2013.206
51385,1018.2013.207
51386,1018.2013.208
51387,1018.2013.209
51388,1018.2013.210
51389,1018.2013.211
51390,1018.2013.212
51391,1018.2013.213
51392,1018.2013.214
51393,1018.2013.215
51394,1018.2013.216
51395,1018.2013.217
51396,1018.2013.218
51397,1018.2013.219
51398,1018.2013.220
51399,1018.2013.221
51400,1018.2013.222
51401,1018.2013.223
51402,1018.2013.224
51403,1018.2013.225
51404,1018.2013.226
51405,1018.2013.227
51406,1018.2013.258
51407,1018.2013.259
51408,1018.2013.260
51409,1018.2013.261
51410,1018.2013.262
51411,1018.2013.263
51412,1018.2013.264
51413,1018.2013.265
51414,1018.2013.266
51415,1018.2013.267
51416,1018.2013.268
51417,1018.2013.269
51418,1018.2013.324
51419,1018.2013.325
51420,1018.2013.326
51421,1018.2013.327
51422,1018.2013.328
51423,1018.2013.329
51424,1018.2013.330
51425,1018.2013.331
51426,1018.2013.332
51427,1018.2013.333
51428,1018.2013.334
51429,1018.2013.335
51430,1018.2013.228
51431,1018.2013.229
51432,1018.2013.230
51433,1018.2013.231
51434,1018.2013.232
51435,1018.2013.233
51436,1018.2013.234
51437,1018.2013.235
51438,1018.2013.236
51439,1018.2013.237
51440,1018.2013.238
51441,1018.2013.239
51442,1018.2013.240
51443,1018.2013.241
51444,1018.2013.242
51445,1018.2013.243
51446,1018.2013.244
51447,1018.2013.245
51448,1018.2013.246
51449,1018.2013.247
51450,1018.2013.248
51451,1018.2013.249
51452,1018.2013.250
51453,1018.2013.251
51454,1018.2013.252
51455,1018.2013.253
51456,1018.2013.254
51457,1018.2013.255
51458,1018.2013.256
51459,1018.2013.257
51460,1018.2013.300
51461,1018.2013.301
51462,1018.2013.302
51463,1018.2013.303
51464,1018.2013.304
51465,1018.2013.305
51466,1018.2013.306
51467,1018.2013.307
51468,1018.2013.308
51469,1018.2013.309
51470,1018.2013.310
51471,1018.2013.311
51472,1018.2013.312
51473,1018.2013.313
51474,1018.2013.314
51475,1018.2013.315
51476,1018.2013.316
51477,1018.2013.426
51478,1018.2013.427
51479,1018.2013.428
51480,1018.2013.429
51481,1018.2013.430
51482,1018.2013.431
51483,1018.2013.432
51484,1018.2013.433
51485,1018.2013.434
51486,1018.2013.435
51487,1018.2013.436
51488,1018.2013.437
51489,1018.2013.462
51490,1018.2013.463
51491,1018.2013.464
51492,1018.2013.465
51493,1018.2013.466
51494,1018.2013.467
51495,1018.2013.468
51496,1018.2013.469
51497,1018.2013.470
51498,1018.2013.471
51499,1018.2013.472
51500,1018.2013.473
51501,1018.2013.474
51502,1018.2013.475
51503,1018.2013.476
51504,1018.2013.317
51505,1018.2013.318
51506,1018.2013.319
51507,1018.2013.320
51508,1018.2013.321
51509,1018.2013.322
51510,1018.2013.323
51511,1018.2013.382
51512,1018.2013.383
51513,1018.2013.384
51514,1018.2013.385
51515,1018.2013.386
51516,1018.2013.387
51517,1018.2013.388
51518,1018.2013.389
51519,1018.2013.390
51520,1018.2013.391
51521,1018.2013.392
51522,1018.2013.393
51523,1018.2013.394
51524,1018.2013.395
51525,1018.2013.396
51526,1018.2013.397
51527,1018.2013.398
51528,1018.2013.399
51529,1018.2013.400
51530,1018.2013.401
51531,1018.2013.402
51532,1018.2013.403
51533,1018.2013.404
51534,1018.2013.405
51535,1018.2013.406
51536,1018.2013.407
51537,1018.2013.408
51538,1018.2013.409
51539,1018.2013.410
51540,1018.2013.411
51541,1018.2013.412
51542,1018.2013.413
51543,1018.2013.414
51544,1018.2013.415
51545,1018.2013.416
51546,1018.2013.417
51547,1018.2013.418
51548,1018.2013.419
51549,1018.2013.420
51550,1018.2013.421
51551,1018.2013.422
51552,1018.2013.423
51553,1018.2013.424
51554,1018.2013.425
51555,1018.2013.508
51556,1018.2013.509
51557,1018.2013.510
51558,1018.2013.511
51559,1018.2013.512
51560,1018.2013.513
51561,1018.2013.514
51562,1018.2013.515
51563,1018.2013.516
51564,1018.2013.517
51565,1018.2013.518
51566,1018.2013.519
51567,1018.2013.520
51568,1018.2013.521
51569,1018.2013.522
51570,1018.2013.523
51571,1018.2013.524
51572,1018.2013.525
51573,1018.2013.526
51574,89.2015.1
51575,89.2015.3
51576,89.2015.5
51577,652.2014
51578,90.2015
51579,1086.2013.1
51580,1086.2013.2
51581,1086.2013.3
51582,1086.2013.4
51583,1086.2013.5
51584,1086.2013.6
51585,1086.2013.7
51586,1086.2013.8
51587,1086.2013.9
51588,1086.2013.10
51589,1086.2013.11
51590,1086.2013.12
51591,1086.2013.13
51592,1086.2013.14
51593,1086.2013.15
51594,1086.2013.16
51595,1086.2013.17
51596,1086.2013.18
51597,1086.2013.19
51598,1086.2013.20
51599,1086.2013.21
51600,1086.2013.22
51601,1086.2013.23
51602,1086.2013.24
51603,1086.2013.25
51604,1086.2013.26
51605,1086.2013.27
51606,1086.2013.28
51607,1017.2013.1
51608,1017.2013.2
51609,1017.2013.3
51610,1017.2013.4
51611,1017.2013.5
51612,1017.2013.6
51613,1017.2013.7
51614,1017.2013.8
51615,1017.2013.9
51616,1017.2013.10
51617,1017.2013.11
51618,1017.2013.12
51619,1017.2013.13
51620,1017.2013.14
51621,1017.2013.15
51622,1017.2013.16
51623,1017.2013.17
51624,1017.2013.18
51625,1017.2013.19
51626,1017.2013.20
51627,1017.2013.21
51628,1017.2013.22
51629,1017.2013.23
51630,1017.2013.24
51631,1017.2013.25
51632,1017.2013.26
51633,1017.2013.27
51634,1017.2013.28
51635,1017.2013.29
51636,1017.2013.30
51637,1017.2013.31
51638,1017.2013.32
51639,1017.2013.33
51640,1017.2013.34
51641,1017.2013.35
51642,1017.2013.36
51643,1017.2013.37
51644,1017.2013.38
51645,1016.2013.1
51646,1016.2013.2
51647,1016.2013.3
51648,1016.2013.4
51649,1016.2013.5
51650,1016.2013.6
51651,1016.2013.7
51652,1016.2013.8
51653,1016.2013.9
51654,1016.2013.10
51655,1016.2013.11
51656,1016.2013.12
51657,1016.2013.13
51658,1016.2013.14
51659,1016.2013.15
51660,1016.2013.16
51661,1016.2013.17
51662,1016.2013.18
51663,1016.2013.19
51664,1016.2013.20
51665,1016.2013.21
51666,1016.2013.22
51667,1016.2013.23
51668,1016.2013.24
51669,1016.2013.25
51670,1016.2013.26
51671,1016.2013.27
51672,1016.2013.28
51673,1016.2013.29
51674,1016.2013.30
51675,1016.2013.31
51676,1016.2013.32
51677,1016.2013.33
51678,1016.2013.34
51679,1016.2013.35
51680,1016.2013.36
51681,1016.2013.37
51682,1016.2013.38
51683,1016.2013.39
51684,1016.2013.40
51685,1016.2013.41
51686,1016.2013.42
51687,1016.2013.43
51688,1016.2013.44
51689,1016.2013.45
51690,1016.2013.46
51691,1016.2013.47
51692,1016.2013.48
51693,1016.2013.49
51694,1016.2013.50
51695,1016.2013.51
51696,1016.2013.52
51697,1016.2013.53
51698,1016.2013.54
51699,88.2015.1
51700,88.2015.2
51701,88.2015.3
51702,590.2010.1
51703,66.2015
51704,140.2014
51705,141.2014
51706,142.2014
51707,143.2014
51708,144.2014
51709,145.2014
51710,146.2014
51711,147.2014
51712,148.2014
51713,149.2014
51714,150.2014
51715,152.2014
51716,174.2014
51717,175.2014
51718,176.2014
51719,177.2014
51720,178.2014
51721,179.2014
51722,180.2014
51723,181.2014
51724,182.2014
51725,183.2014
51726,184.2014
51727,119.2014
51728,120.2014
51729,121.2014
51730,59.2014
51731,67.2014
51732,66.2014
51733,88.2014
51734,90.2014
51735,91.2014
51736,92.2014
51737,93.2014
51738,94.2014
51739,98.2014
51740,99.2014
51741,100.2014
51742,101.2014
51743,102.2014
51744,103.2014
51745,104.2014
51746,97.2014
51747,105.2014
51748,106.2014
51749,107.2014
51750,108.2014
51751,95.2014
51752,96.2014
51753,86.2014
51754,87.2014
51755,217.2014
51756,124.2014
51757,1105.2018
51758,854.2013.25
51759,316.2014
51760,590.2010.3
51761,590.2010.5
51762,590.2010.7
51763,590.2010.9
51764,590.2010.11
51765,590.2010.13
51766,590.2010.2
51767,590.2010.4
51768,590.2010.6
51769,590.2010.8
51770,590.2010.10
51771,590.2010.12
51772,590.2010.14
51773,5.2014
51774,36.2014
51775,159.2014
51776,230.2014
51777,231.2014
51778,232.2014
51779,3.2014
51780,11.2014
51781,12.2014
51782,160.2014
51783,161.2014
51784,162.2014
51785,163.2014
51786,164.2014
51787,165.2014
51788,166.2014
51789,167.2014
51790,168.2014
51791,169.2014
51792,170.2014
51793,171.2014
51794,172.2014
51795,196.1997.2
51796,31.2014.a-c
51797,32.2014.a-e
51798,34.2014
51799,33.2014
51800,17.2014
51801,293.2014.1-22
51802,294.2014.1-22
51803,292.2014.1-15
51804,129.2014
51805,132.2014
51806,126.2014
51807,133.2014
51808,125.2014
51809,130.2014
51810,134.2014
51811,127.2014
51812,128.2014
51813,131.2014
51814,123.2014
51815,136.2014
51816,135.2014
51817,904.2014.a-d
51818,194.2014
51819,195.2014
51820,196.2014
51821,197.2014
51822,198.2014
51823,154.2014
51824,196.1997.3
51825,196.1997.4
51826,196.1997.5
51827,196.1997.6
51828,196.1997.7
51829,196.1997.8
51830,196.1997.9
51831,196.1997.10
51832,196.1997.11
51833,196.1997.12
51834,196.1997.13
51835,196.1997.14
51836,196.1997.15
51837,196.1997.16
51838,196.1997.17
51839,196.1997.18
51840,196.1997.19
51841,196.1997.20
51842,196.1997.21
51843,196.1997.22
51844,196.1997.23
51845,196.1997.24
51846,196.1997.25
51847,196.1997.26
51848,196.1997.27
51849,196.1997.28
51850,196.1997.29
51851,196.1997.30
51852,196.1997.31
51853,196.1997.32
51854,196.1997.33
51855,196.1997.34
51856,196.1997.35
51857,196.1997.36
51858,196.1997.37
51859,196.1997.38
51860,196.1997.39
51861,196.1997.40
51862,196.1997.41
51863,196.1997.42
51864,196.1997.43
51865,196.1997.44
51866,196.1997.45
51867,196.1997.46
51868,196.1997.47
51869,196.1997.48
51870,196.1997.49
51871,196.1997.50
51872,196.1997.51
51873,196.1997.52
51874,196.1997.53
51875,196.1997.54
51876,196.1997.55
51877,196.1997.56
51878,196.1997.57
51879,196.1997.58
51880,196.1997.59
51881,196.1997.60
51882,196.1997.61
51883,196.1997.62
51884,196.1997.63
51885,196.1997.64
51886,196.1997.65
51887,196.1997.66
51888,196.1997.67
51889,47.2014
51890,45.2014
51891,46.2014.a-i
51892,37.2014
51893,3061.2008.a-d
51894,3062.2008.1a-c
51895,3062.2008.2
51896,3062.2008.3a-g
51897,3063.2008.1
51898,3063.2008.2a-d
51899,3067.2008.1a-d
51900,3067.2008.2a-d
51901,13.2014
51902,14.2014
51903,15.2014
51904,155.2014
51905,156.2014
51906,157.2014
51907,158.2014
51908,78.2014
51909,73.2014
51910,3245.2008
51911,56.2014.A-C
51912,57.2014.1-28
51913,58.2014.A-B
51914,912.2016
51915,911.2016
51916,854.2013.300
51917,51.2014
51918,61.2014.a-p
51919,3078.2008.1
51920,3078.2008.2
51921,280.2016
51922,1796.2015
51923,707.2014
51924,52.2014
51925,53.2014
51926,1005.2015
51927,1043.2014
51928,1044.2014
51929,1045.2014
51930,1052.2014
51931,1057.2014
51932,1058.2014
51933,1053.2014
51934,1055.2014
51935,1056.2014
51936,1054.2014
51937,1051.2014
51938,1046.2014
51939,1030.2014
51940,914.2014
51941,1047.2014
51942,1041.2014
51943,1049.2014
51944,905.2014
51945,3160.2008.1-101
51946,107.1986
51947,352.1941
51948,64.2014.1
51949,64.2014.2
51950,64.2014.3
51951,64.2014.4
51952,64.2014.5
51953,48.2014.1
51954,48.2014.2
51955,450.1970.99
51956,387.2014
51957,1210.2013.3
51958,847.2013.1
51959,847.2013.2
51960,847.2013.3
51961,847.2013.4
